id,headline,desk,date,section,snippet,source,type,url,word_count,locations,subjects
5caf6e7849f0eacbf1f82dbb,b'U.S. Senate Confirms Former Lobbyist Bernhardt as Interior Chief',None,2019-04-11,U.S.,"b'The U.S. Senate confirmed former energy lobbyist David Bernhardt as the next Interior Secretary on Thursday, even as coastal-state senators from both parties raise concerns about his plans to vastly expand offshore drilling.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/11/us/politics/11reuters-usa-interior-bernhardt.html,378,[],[]
5cae4f7049f0eacbf1f8275b,"b'North Carolina Gas Blast Kills at Least One, Injures 17'",None,2019-04-10,U.S.,"b'A fiery gas explosion triggered by a construction worker in Durham, North Carolina, leveled a building on Wednesday, killing at least one person and injuring at least 17, authorities said.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/10/us/10reuters-north-carolina-blast.html,386,[],[]
5cad887749f0eacbf1f82376,b'Oil Prices Dip on Surging U.S. Crude Stockpiles',None,2019-04-10,Business,b'Oil prices fell on Thursday after U.S. crude stockpiles surged to their highest levels in almost 17 months amid record production.',Reuters,News,https://www.nytimes.com/reuters/2019/04/10/business/10reuters-global-oil.html,364,[],[]
5cb022eb49f0eacbf1f83328,b'S&P 500 Notches 3rd Straight Weekly Gain as US Stocks Rally',None,2019-04-12,World,"b'Stocks notched solid gains on Wall Street Friday, erasing most of the losses the market sustained after an uneven week of trading.'",AP,News,https://www.nytimes.com/aponline/2019/04/12/world/asia/ap-financial-markets.html,902,[],[]
5cae87e649f0eacbf1f82883,b'How Big Business Is Hedging Against the Apocalypse',Magazine,2019-04-11,Magazine,b'Investors are finally paying attention to climate change \xe2\x80\x94 though not in the way you might hope.',The New York Times,Interactive Feature,https://www.nytimes.com/interactive/2019/04/11/magazine/climate-change-exxon-renewable-energy.html,0,['Crosby (Tex)'],"['Global Warming', 'Oil (Petroleum) and Gasoline', 'Solar Energy', 'Alternative and Renewable Energy']"
5c3fa0053a125f5075c04c94,b'Could a Future President Declare a Climate Emergency?',Climate,2019-01-16,Climate,b'Also this week: How much hot water are you in?',The New York Times,News,https://www.nytimes.com/2019/01/16/climate/climate-national-emergency-hot-water.html,1294,[],['Global Warming']
5caf219749f0eacbf1f82bdd,b'2020 Democrats Court Young Voters. But Will They Show Up?',None,2019-04-11,U.S.,"b""Beto O'Rourke and other 2020 Democratic presidential candidates making appeals to young voters face a challenge.""",AP,News,https://www.nytimes.com/aponline/2019/04/11/us/politics/ap-us-election-2020-young-voters.html,112,[],[]
5cb0fc4749f0eacbf1f8388f,b'Chevron CEO Proves Dealmaker With $33 Billion Offer for Anadarko',None,2019-04-12,Business,"b""Chevron Corp's proposed $33-billion (&#163;25 billion) deal for Anadarko Petroleum vaults the company into top ranks of the world's biggest oil companies and cements its chief executive, Mike Wirth, as a dealmaker. """,Reuters,News,https://www.nytimes.com/reuters/2019/04/12/business/12reuters-anadarko-petrol-m-a-chevron-ceo.html,383,[],[]
5cb053f349f0eacbf1f83439,b'Two New Books Dramatically Capture the Climate Change Crisis',BookReview,2019-04-12,Books,"b'In David Wallace-Wells\xe2\x80\x99s \xe2\x80\x9cThe Uninhabitable Earth\xe2\x80\x9d and Nathaniel Rich\xe2\x80\x99s \xe2\x80\x9cLosing Earth,\xe2\x80\x9d we have a picture of the increasingly dire problem of global warming.'",The New York Times,Review,https://www.nytimes.com/2019/04/12/books/review/david-wallace-wells-uninhabitable-earth-nathaniel-rich-losing-earth.html,1494,[],"['Books and Literature', 'Greenhouse Gas Emissions', 'Global Warming', 'Earth']"
5cadf0a049f0eacbf1f8250c,"b'U.S. Consumer Prices Rise Solidly, but Underlying Trend Tame'",None,2019-04-10,Business,"b'U.S. consumer prices increased by the most in 14 months in March, but the underlying inflation trend remained benign amid slowing domestic and global economic growth.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/10/business/10reuters-usa-economy.html,687,[],[]
5c6303f13a125f5075c094d0,b'Eating Processed Foods Tied to Shorter Life',Well,2019-02-12,Well,"b'Foods like instant noodles and soups, breakfast cereals and chicken nuggets were associated with an earlier death.'",The New York Times,News,https://www.nytimes.com/2019/02/12/well/eat/eating-processed-foods-longevity-death-mortality.html,219,[],"['Food', 'Hazardous and Toxic Substances', 'Diet and Nutrition', 'Deaths (Fatalities)']"
5cadf79e49f0eacbf1f8255d,b'Czech Small Business Lobby Leader Havlicek Nominated as Industry Minister',None,2019-04-10,World,"b'Czech Prime Minister Andrej Babis said on Wednesday he had proposed Karel Havlicek, the head of a small business association and deputy chief of government science and research council, as the new industry minister.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/10/world/europe/10reuters-czech-government-industry-havlicek.html,123,[],[]
5cacbff549f0eacbf1f81e9f,"b'Bad Idea: Pouring Gas on Wet Ballfield, Setting It on Fire'",None,2019-04-09,U.S.,"b'Authorities say it could cost over $50,000 to repair a Connecticut baseball diamond where somebody dumped gasoline and set it on fire to dry out the infield.'",AP,News,https://www.nytimes.com/aponline/2019/04/09/us/ap-us-ballfield-fire.html,129,[],[]
