id,headline,desk,date,section,snippet,source,type,url,word_count,locations,subjects
5c812ddf49f0eacbf105bd74,b'2 Women Living With R. Kelly Denounce Their Parents and Deny Being Brainwashed',Weekend,2019-03-07,Arts,"b'In an interview with \xe2\x80\x9cCBS This Morning,\xe2\x80\x9d the women accused their parents of trying to blackmail the R&B singer in claiming that he is keeping them captive.'",The New York Times,News,https://www.nytimes.com/2019/03/07/arts/azriel-clary-joycelyn-savage-r-kelly.html,1024,[],"['Sex Crimes', 'Women and Girls', 'Television', 'Rhythm and Blues (Music)', 'Child Abuse and Neglect', 'Documentary Films and Programs']"
5ca42c1349f0eacbf1f80637,b'Malaysia to Sell Yacht at Center of 1MDB Scandal for $126M',None,2019-04-03,World,"b""Malaysia's government said Wednesday that a luxury yacht allegedly bought with money stolen from a troubled state investment fund will be sold to casino operator Genting Berhad for $126 million, half its original price.""",AP,News,https://www.nytimes.com/aponline/2019/04/02/world/asia/ap-as-malaysia-corruption-yacht-sale.html,448,[],[]
5caf83d249f0eacbf1f82f73,b'2020 Candidate Warren Proposes New Tax on Corporate Profits',None,2019-04-11,Business,"b""Democratic presidential candidate Elizabeth Warren is proposing a new tax on corporate profits that's designed to prevent business giants from taking advantage of the existing tax code to effectively pay a zero rate.""",AP,News,https://www.nytimes.com/aponline/2019/04/11/business/ap-us-election-2020-warren-corporate-taxes.html,509,[],[]
5ca3ee5549f0eacbf1f8057e,b'Malaysian Ex-PM Najib Due to Go on Trial Over 1MDB-Linked Graft',None,2019-04-02,World,"b'Ten years to the day after he was sworn in, disgraced former Malaysian Prime Minister Najib Razak is expected to go on trial on Wednesday suspected of corruption linked to a multibillion-dollar scandal that brought down his government.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/02/world/asia/02reuters-malaysia-politics-najib-court.html,463,[],[]
5c830cb549f0eacbf105c297,b'U.S. Women\xe2\x80\x99s Team Takes a Stand as Gender Disparities Remain Widespread',Sports,2019-03-09,Sports,b'A lawsuit from the U.S. Women\xe2\x80\x99s Soccer team just months before the World Cup brought to the fore one of the biggest issues facing sports.',The New York Times,News,https://www.nytimes.com/2019/03/08/sports/sports-gender-disparity.html,1601,[],"['Soccer', 'Title IX (Gender Discrimination Legislation)', 'Wages and Salaries', 'Women and Girls', 'Discrimination', 'Golf', 'Hockey, Ice', 'Tennis', 'Basketball', 'Suits and Litigation (Civil)']"
5c88ff3049f0eacbf105cd13,b'Spending Is as Easy as Pushing a Button. The Hard Part? Keeping Track.',Business,2019-03-13,Technology,"b'Tara Siegel Bernard, a personal finance reporter, recommends apps for budgeting, investments and helping little ones as young as 6 understand the value of money.'",The New York Times,News,https://www.nytimes.com/2019/03/13/technology/personaltech/spending-is-as-easy-as-pushing-a-button-the-hard-part-keeping-track.html,1256,[],"['Savings', 'Budgets and Budgeting']"
5c9fa2db49f0eacbf189d8a2,b'The Incredible Shrinking Trump Boom',OpEd,2019-03-30,Opinion,b'At least corporate accountants are having some fun.',The New York Times,Op-Ed,https://www.nytimes.com/2019/03/30/opinion/the-incredible-shrinking-trump-boom.html,1106,"['Bermuda', 'Ireland', 'Luxembourg']","['Taxation', 'United States Economy', 'Federal Taxes (US)', 'Tax Shelters', 'Corporate Taxes', 'Interest Rates']"
5caff27f49f0eacbf1f832ac,b'Quotation of the Day: Prosecutors Say Avenatti Stole From His Clients and Lied About His Business',Summary,2019-04-12,Today’s Paper,"b'Quotation of the Day for Friday, April 12, 2019.'",The New York Times,Quote,https://www.nytimes.com/2019/04/11/todayspaper/quotation-of-the-day-prosecutors-say-avenatti-stole-from-his-clients-and-lied-about-his-business.html,44,[],[]
5caf66af49f0eacbf1f82d57,b'Trump Foe Michael Avenatti Indicted for Financial Crimes',None,2019-04-11,Business,"b'Michael Avenatti, the combative lawyer known for his battles with U.S. President Donald Trump, was indicted on charges of defrauding clients, including allegations that he withheld a multimillion-dollar settlement he won for a paraplegic man, pros...'",Reuters,News,https://www.nytimes.com/reuters/2019/04/11/business/11reuters-usa-crime-avenatti.html,721,[],[]
5ca2af3849f0eacbf1f7ff36,b'Impasse Over Aid for Puerto Rico Stalls Billions in Federal Disaster Relief',Washington,2019-04-02,U.S.,b'The Senate voted down two disaster aid bills as Republicans and Democrats clashed over President Trump\xe2\x80\x99s opposition to sending more food and infrastructure help to Puerto Rico.',The New York Times,News,https://www.nytimes.com/2019/04/01/us/politics/puerto-rico-aid.html,704,['Midwestern States (US)'],"['United States Politics and Government', 'Law and Legislation', 'Humanitarian Aid']"
5c82f0c549f0eacbf105c252,"b'The Allure, and Burden, of Private Equity'",Business,2019-03-08,Your Money,"b'As seductive as private equity is, it can trap investors with onerous restrictions like high capital requirements and long-range commitments.'",The New York Times,News,https://www.nytimes.com/2019/03/08/your-money/private-equity-investing.html,1248,[],"['Private Equity', 'Recession and Depression', 'High Net Worth Individuals']"
5c9cb79d49f0eacbf105f829,b'Hammer Museum Auction at Sotheby\xe2\x80\x99s Will Benefit Artist Fund',Culture,2019-03-28,Arts,"b'Some 35 contemporary artists are donating pieces to the auction, which will take place in New York in May.'",The New York Times,News,https://www.nytimes.com/2019/03/28/arts/design/hammer-museum-auction-at-sothebys-will-benefit-young-artist-fund.html,275,[],"['Art', 'Museums', 'Auctions']"
