"location","status_id","created_at","text"
"United States","1116702896932970498",2019-04-12 14:01:32,"The housing market's spring selling season is off to a strong start as yearly growth in the MBA purchase applications index in the week of April 5th was 13% which matched this year’s peak.
(h/t) @calculatedrisk

Article: https://t.co/2YHOA46XHT https://t.co/d3dCghSlmy"
"United States","1116764365024387077",2019-04-12 18:05:47,"The percentage of consumers saying the economy is improving fell from 59% last quarter to 53% this quarter."
"Bronx, NY","1116879558492524544",2019-04-13 01:43:32,"@University0News This is what happens when “Enemies of the #US” organize, infiltrate, &amp; FUND #Activist groups in attempt to create division w/larger goal towards destabilizing mechanisms of #US #Economy via policy changes to hinder our own industries. A lot of politicians #SellingOut the #US"
"NYC","1116879528897515525",2019-04-13 01:43:24,"@madisongesiotto @The_War_Economy No. They can walk. Like they do when breaking into our country"
"","1116879353760165890",2019-04-13 01:42:43,"The cap of 85,000 #H1B visas for FY 2020 filing period has been reached, with 201,011 petitions received. @AILANational &amp; @AILAExecDir urge Congress to raise the cap so the number of visas reflects the needs of the U.S. economy. https://t.co/6QbgYR4wTr https://t.co/GVtu9rk7kv"
"New Orleans","1116879275955826688",2019-04-13 01:42:24,"@madisongesiotto @The_War_Economy Only if their release agreement requires them to stay in said city until the hearing.  That leaving the city will be an automatic denial of asylum &amp; result in immediate deportation."
"Indiana, USA","1116879233857597442",2019-04-13 01:42:14,"@EasyPoliticsUSA ok but he taught government and economics. those topics involve political issues &amp; he did not force people to think that way. he is a very intelligent person that cares about the economy and politics &amp; it doesn’t really matter bc he retired and you don’t have to have him in class"
"USA","1116879207278288896",2019-04-13 01:42:08,"@POTUS @realDonaldTrump  @AmbJohnBolton @SecPompeo  Should the United States tell Mexico to pay at least half to build the wall otherwise the U.S. will ban flights going to Mexico therefore no more Americans going to Rio and Cancun which means #Checkmate to Mexico economy right?"
"Cincinnati OH","1116879144829145089",2019-04-13 01:41:53,"It seems as if we are destined to race to the bottom in education, child health, gun violence, drug addiction. A strong economy will mean nothing if our children don’t survive. https://t.co/9Ko5loP7lj"
"Texas","1116879092811468802",2019-04-13 01:41:40,"Entitlement for whom?  This is the virginal “expert” that was shocked that market insiders did not self-regulate prior to the 2008 crash. Don’t worry, #redstate rs are dying off faster than the rest of US.     Alan Greenspan says economy will start to fade https://t.co/wFJkPfv50Y"
"Bethesda, MD","1116879005834194945",2019-04-13 01:41:20,"“Capitalism is a lot more important than democracy,” Moore said. “I’m not even a big believer in democracy...Democracy doesn’t always lead to a good economy or a good political system.” 

An efficient mixed economy without democracy is laterally fascism.

https://t.co/dk8Fm9jytb"
"Edmonchuck, Alberta, Canada","1116877650717364224",2019-04-13 01:35:57,"@AlbertaOkotoks @albertaNDP - stimulate the economy just like the Harper Gov did - run short term deficits to deal with a steep recession."
"Edmonchuck, Alberta, Canada","1116878976842993665",2019-04-13 01:41:13,"@AlbertaOkotoks @albertaNDP I don't, I wish we had a more diverse economy, less vulnerable to oil $ changes and better access to oil markets"
"Edmonchuck, Alberta, Canada","1116876764322512897",2019-04-13 01:32:25,"@AlbertaOkotoks thankfully the ABgov took great effort to stimulate the economy and not hack jobs after the huge price drop. @albertaNDP"
"Ontario, Canada","1116878817874853888",2019-04-13 01:40:35,"@JustinTrudeau @EmmanuelMacron I moved to the EU to start an import export company with CETA in mind, but it is more for the 1% &amp; minimum wage earner. It is very hard for the middle class to benefit from it. Canada needs to completely change the way it runs the economy sell finished goods not raw materials."
"South Carolina, USA","1116878671913082881",2019-04-13 01:40:00,"@madisongesiotto @The_War_Economy Hell yeah!"
"South Carolina, USA","1116659470598377472",2019-04-12 11:08:58,"@TheFree_Lance @The_War_Economy @POTUS @seanhannity ICYMI. Around 12 min in. https://t.co/kBQ4PMnYwt"
"South Carolina, USA","1116658511696596992",2019-04-12 11:05:10,"@TheFree_Lance @The_War_Economy @POTUS @seanhannity and then he turned around and educated @POTUS on his show last night."
"Sandwich","1116878454417436672",2019-04-13 01:39:08,"19. Ghoti only has crushes on dead authors. Real people have feelings and stuff, it's scary.
20. None.
21. He has a lot of opinions on the economy and isn't much into material possessions, outside of a few sentimental keepsakes."
"Canada","1116878425938112513",2019-04-13 01:39:01,"So glad to see that the MP I voted for, who is also a Chinese immigrant like myself, agrees that investing in space is important to grow our economy! https://t.co/x7ez4VzxUr"
"Maryland, USA","1116878425657049088",2019-04-13 01:39:01,"Tragedy Unfolding: Regulation Of Economy By Central Banks Will End Badly - They're Trapped! https://t.co/lRYrCUhJY8"
"Houston, TX","1116878424277159936",2019-04-13 01:39:01,"DONALD J TRUMP THE BEST PRESIDENT IN MY LIFETIME,IM 68 years OLD AND I PRAY THAT AMERICANS CHOOSE A BUSINESS MAN FOR PRESIDENT IN 2024,THE PROOF IS IN THE ECONOMY,SO MANY PROSPEROUS AMERICANS OF ALL COLORS AND CREED<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>THE TRUMP EFFECT <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> https://t.co/jQXYyaCXL0"
"Houston, TX","1116878408791863296",2019-04-13 01:38:57,"Politics should be discussed on a first date. Idc. I need to know where your mind is when it comes to this economy. I need you to be aware of some of the sexist, racists, narcissists that we have controlling our state and entire country."
"Las Vegas, NV","1116878375241621511",2019-04-13 01:38:49,"@SantinoDMCord Andrew Johnson killed the US economy, was a hot head, was responsible for the trail of tears, a racist and overall horrible person. As to where Harriet Tubman is a national hero and is much deserving of being on the Bill."
"Highlands Ranch, CO","1116878373056319489",2019-04-13 01:38:49,"Register now fir #stateofthestate w/  @jaredpolis @GovofCO Excited to partner w/ @LiveCiviCO as we hear about #energy #FullDayK #FMLA #economicdevelopment and the overall health of our #economy #COleg #copolitics #colorado @ColoradoBRT https://t.co/H2xn7BAsY8"
"korea","1116878336729346048",2019-04-13 01:38:40,"Manufacturing blame: The gloom hanging over the world economy is confined to manufacturing https://t.co/pZOKKs6vmx via @TheEconomist"
"Raleigh, NC","1116878326570856449",2019-04-13 01:38:38,"An interesting comparison: does the Fed or professional forecasters know more about the economy? https://t.co/BFVPZdi3oC"
"Florida, USA","1116878234073874434",2019-04-13 01:38:16,"@jrmduc @thehill Let me see...without burden of taxes, corporations would increase capital expenditures (boost economy/GDP), increase workers’ wages, increase or create worker pensions. Idea would be increase of economic expansion would offset decrease of tax revenue."
"United States","1116878091626745856",2019-04-13 01:37:42,"@realDonaldTrump @LouDobbs @FoxNews Hmmm. Hillary IS NOT IN PRISON,  that wall? HAS NOT BEEN BUILT. The tax break? ONLY FOR THE TOP 1%, NK? STILL HAS NUKES. ISIS? YUP YOU GUESSED IT, THEY'RE STILL AROUND. The economy? NOPE, IT'S SLOWING. SOOO, WHERE IS ANYBODY WINNING???"
"NYC","1116878067274850304",2019-04-13 01:37:36,"Jeez. every three months another white writer discovers something we’ve been saying for years. https://t.co/2sra5UMv3A"
"Toronto, Ontario","1116878035091951616",2019-04-13 01:37:28,"Internalized capitalism - is this a real thing?! 

https://t.co/PILQ42ue6q 

New upload on how this crumbling economy is affecting more than just our pay checks - but our mental… https://t.co/bmuz9Fg8pY"
"Midwest","1116877990586146816",2019-04-13 01:37:18,"@washingtonpost The fact that Democrats want to throw our economy out the window, throw Capitalism out the window -- and replace it with Socialism, Green New Deal... is a Major Issue."
"Boulder, CO","1116877932130177024",2019-04-13 01:37:04,"How much longer can the US economy keep rolling? https://t.co/zdkT5ZuhG9

When will the US economy run out of steam?

copyright © 2018

April 12, 2019 at 09:30PM"
"California","1116877894071070720",2019-04-13 01:36:55,"ratetake: Some optimistic corporate outlooks in the week ahead could lift the stock market to a record https://t.co/8oNV7qhnAG via @ratetake https://t.co/UK9jqBFwvs"
"Pennsylvania, USA","1116877853365293057",2019-04-13 01:36:45,"@MSNBC The sanctuary cities want the immigrants, they say just how good they are for the economy and boy are they ""gifts of love""...so if they come they mind as well go to the cities  who will give them welfare, medical assistance and raise american citizens taxes for this."
"Calgary, Alberta","1116877661391863809",2019-04-13 01:35:59,"@luceforma Unless by specific groups trying to have too big a say in development, politics and the economy?"
"Ohio, USA","1116877443531456512",2019-04-13 01:35:07,"@GGFish4 @mmpadellan @realDonaldTrump GM, Wells Fargo, Nationwide Insurance, Cisco, Sears, David’s Bridal....all laying off. Yeah jobs jobs jobs to nowhere. If the economy is really “booming” why are we seeing such job loss?"
"Mobile, AL","1116877240028094464",2019-04-13 01:34:19,"How much longer can the US economy keep rolling? https://t.co/GeGSod2oU6

When will the US economy run out of steam?

copyright © 2018

April 12, 2019 at 09:30PM"
"New York, NY","1116877092220755969",2019-04-13 01:33:44,"@RealityInc @BlackSocialists @blair_fix I agree our economy is biophysical unsustainable in its current structure and needs to be fundamentally changed in order to move towards sustainability. I think the best path is just to directly measure the inputs we're using faster than they can be replenished, especially energy"
"Michigan, USA","1116877048440598529",2019-04-13 01:33:33,"@GovWhitmer @Houseof_Flavors Yeah....joke about it as you mess with the economy that finally started to grow after Granmole destroyed it."
"Boston, MA","1116876871260626945",2019-04-13 01:32:51,"@industrialdemoc @Gargaristan @narensarchinar What a fascinating and quite feasible idea. I love how you are thinking! Localism will really help shield local needs from the monopoly of transnational companies, and yes absolutely-more ecological systems will be fostered.

What are your thoughts on the economy in this network?"
"United States","1116876827325128704",2019-04-13 01:32:40,"@realDonaldTrump Oh noes... Not more people to empower our economy. We might be at risk of becoming the fourth largest economy in the world."
"Los Angeles, CA","1116876794588647426",2019-04-13 01:32:33,"Costs for Boeing Start to Pile Up as 737 Max Remains Grounded https://t.co/l4wn95GPOC https://t.co/17HpmsmkyO"
"Madison, WI | Morgantown, WV","1116876689542385665",2019-04-13 01:32:08,"@not_alextaft support the north american duck economy"
"Dallas","1116876644399054848",2019-04-13 01:31:57,"Alan Greenspan says economy will start to fade 'very dramatically' because of entitlement burden. https://t.co/ol0pZdPd6W"
"Lubbock, Texas","1116876643325423616",2019-04-13 01:31:56,"You have not a clue what is causing the evacuation in Venezuela. It is not climate change but the evil president of the country.  He and Chavez have robbed the countries resources blind, squandered the largest oil reserves and a once productive farm economy with price controls. https://t.co/MDADvePhUV"
"Shawnee, OK","1116876538128019456",2019-04-13 01:31:31,"@MenshevikM @Ali_Husain333 https://t.co/uUdWu0yup0

It has minimal impact on Israel and most of the damage is done to Palestine."
"Pennsylvania, USA","1116876533577191424",2019-04-13 01:31:30,"@omz__music I'm going to add: I withdraw (as far as possible) from the economy that enables &amp; corporations that support this administration. I will not make non-necessary purchases, saving my money to invest in a country that I can believe in."
"Pennsylvania, USA","1116845394527432705",2019-04-12 23:27:46,"@djrothkopf All along we've had the ability to end this, by shutting down the economy. Corporate power would pressure politicians if they were in danger of losing profits. But no one seems willing to go w/out shopping, entertainment, travel, etc. Money votes 365 days a year."
"New Jersey, USA","1116876513922695168",2019-04-13 01:31:26,"@realDonaldTrump The Russian hoax has imploded and spy gate is about to be revealed. All you have to do is sit back and beat the great economy drummer and over. Even the border crisis is exposed but you have to control your worst instincts."
"United States","1116876487976636416",2019-04-13 01:31:19,"Liverpool made nearly £500m for local economy in 2017-18 according to study - ESPN - https://t.co/hJg3r7mHOt -
  
Liverpool's 2017-18 season was worth nearly £500 million to the local economy, according to a new study.Liverpool commissioned the Deloitte Business Gr... https://t.co/8LazqASoZE"
"Trenton, NJ","1116876420649586689",2019-04-13 01:31:03,"How much longer can the US economy keep rolling?: When will the US economy run out of steam?     copyright © 2018     https://t.co/sUY4CTeQMm https://t.co/OV8jC4ntCX"
"Seattle, WA","1116876279096070144",2019-04-13 01:30:30,"@TimEBrutus @Ange_Amene Reversed many of the tax breaks of the Regan/bush years, oversaw a booming economy and left his successor with a surplus. Not sure what is so terrible about thst"
"Brooklyn, NY","1116876267956125696",2019-04-13 01:30:27,"@10DowningStreet @theresa_may you lot should go to prison for division,worry, the economy and people's jobs affected democracy R.I.P"
"Nanty-Glo, PA","1116876043388952577",2019-04-13 01:29:33,"@GeorgeTakei He has delivered promises, you dolt. Have you not noticed our booming economy and unemployment rates at an all time low. Keep spreading your lies <U+0001F644>"
"California ","1116876001802215424",2019-04-13 01:29:24,"@JakeBrownArt @AdamSchiff Trumps just too popular with the real working ppl / taxpayers of America! As Clinton would say, It’s about the economy, stupid. “  <U+0001F60E>"
"Seal Beach, CA","1116875836408209408",2019-04-13 01:28:44,"ChicanaForum has long thought NanP to be part of the plot to control the Federal Reserve and de-monify the dollar in world economy.  Replacement would totally destabilize and IMF has already approved first stage measures...global control is goal of major white collar criminals. https://t.co/4xMBXLkYCg"
"Cypress, TX","1116875614961700864",2019-04-13 01:27:51,"@tellittoal @HoustonChron These ""deals"" always have layoffs and reductions in force. The good news is in a Trump economy, they'll recover sooner. If this happened under a dem, they'd might as well retire or go on the govt dole."
"Toronto","1116875462456688640",2019-04-13 01:27:15,"@Kathleen_Wynne You and McGinty couldn't care less about Ontario's economy. 
 @DougFordNation"
"Seattle, WA","1116875454256836608",2019-04-13 01:27:13,"@AirlineFlyer Surprised that average Seattle residents aren't following the MAX saga more closely. Even a temporary cutback at Boeing would have sizable effects on the local economy."
"Florida, USA","1116875408950140928",2019-04-13 01:27:02,"@0rangeCru5h @DowdEdward Nobody is buying, except for the shorts.

The great economy ever and the greatest short squeeze ever. <U+0001F60E>"
"Milwaukee, Wisconsin, USA","1116875407028920320",2019-04-13 01:27:02,"Guy who spent 20 years trashing economy says it's everyone else's fault the economy is ruined https://t.co/ioQ5zhksjh"
"Alaska","1116875385621315584",2019-04-13 01:26:57,"Alaska Fish and Game forecasts a 2019 salmon catch of 213.2 million fish https://t.co/ZA94twnEt6"
"Upper Marlboro, MD","1116875258504589313",2019-04-13 01:26:26,"An MIT economist says the US has regressed to a developing nation status https://t.co/9oG6MbYSIX"
"Buffalo, NY","1116539561302216704",2019-04-12 03:12:30,"As Liberals/Progressive/Democrats, we have to #speaktruth to GOP/Conservatives/Independents: 

Trump's current economy would never have been possible without the stable economy that was on the cusp of growth in 2016 &amp; bc of Obama's steady hand after the 2008 #GreatRecession"
"Buffalo, NY","1116875229710704642",2019-04-13 01:26:19,"Trump worshipers are totally numb to the reality that Trump inherited a stable, on-the-cusp-of-growth-economy in 2016.

He gaslighted Americans into believing we were in an economic crisis that he was going to fix.

He upped a few numbers &amp; created more debt

That's it, folks"
"Gainesville, FL","1116875184378720256",2019-04-13 01:26:09,"@TrueFactsStated .@BetoORourke is my candidate. He’s progressive on social issues, climate change, the economy, and education. And his moderate views on healthcare make him electable nationally—independents won’t support abolishing private insurance. That’s why Beto’s plan has cross-aisle appeal."
"New Orleans, LA","1116875178015907840",2019-04-13 01:26:07,"The “free money for everyone will fix our economy” guy is the most sane in the field.
https://t.co/mgz3bKfkUQ"
"Ottawa, Ontario, Canada","1116874981504245761",2019-04-13 01:25:20,"“Putting the NDP in charge of the oil and gas economy is like putting the Calgary Flames in charge of the Oilers rebuild!” @jkenney tells Edmonton crowd with a grin on his face. “How about those Flames, eh?” Edmonton crowd cheered! <U+0001F525> #abvote"
"Seattle, WA","1116874895554748416",2019-04-13 01:25:00,"A study finds that the state has the highest sales and excise taxes in the country. @WH_Editorial

https://t.co/l496MYxGrr"
"Ottawa, ON, Canada","1116874875044372480",2019-04-13 01:24:55,"@FairQuestions @RachelNotley Better things to do than standing up to American billionaire funded activism to increase their vested interests shutting down Alberta&amp;Cdn economy? That’s ridiculous!! Need to expose the truth &amp; take head on to turn economy around. Thank goodness for @FairQuestions research!!"
"Ottawa, ON, Canada","1116786855335419906",2019-04-12 19:35:09,".@Shire_Hall Prince Edward County @CdnAgHRCouncil Int’l Quality AgriWorkForce Mgmt Workshop w @PECWines &amp; local producers. Int’l workers #SAWP #TFWP import part of #CdnAg Workforce when Cdns don’t apply.  #CdnAg contrib $304m/day to <U+0001F1E8><U+0001F1E6> economy. More than oil. More than auto. Wow! https://t.co/oacafRe6PE"
"Ottawa, ON, Canada","1116664190104563712",2019-04-12 11:27:44,"@AmandaBrodhagen @erniehardeman OINP spots opened up for hog, cattle, mushroom farms? #ontag ready to roar w trade&amp;new emerging opport as China runs out of <U+0001F416>to feed ppl.Reg issue no cost to ON needs to be dealt w to grow ag economy. @markcham69 @BirnamPork @MushroomGrowers @ConestogaMeats @adamjon97878495"
"Picton, Ontario, Canada","1116874767628419072",2019-04-13 01:24:29,"I am not laughing man!

We could have used that $12-miilion here to create a lot of small business local jobs to move us to a green economy.  Don't even get me started on that $5-Billion pipeline :o) https://t.co/LDipQ3nV3m"
"Pennsylvania, USA","1116874704239898624",2019-04-13 01:24:14,"DHS Blocks White House Plan to Bus Migrants into Democrats‘ Districts https://t.co/EQidJJqP99 via @BreitbartNews I think thats a great idea California invited them in the first place sit them right on Pelosi's yard the Dems want all of them here lets give it to them"
"West Columbia, SC","1116874606697242625",2019-04-13 01:23:51,"people complaining about doordash being down. ya it sucks but unfortunately it's what you have to expect in the gig economy. Always be prepared for the service to disappear at any moment. IMO there's no job security, but that's part of the risk to make more than traditional jobs."
"Virginia Beach, VA","1116874573180547072",2019-04-13 01:23:43,"Trump's Fed board nominee has a history of 'radical' views on economy, democracy: CNN https://t.co/RFrgqQlUva"
"Louisville, KY","1116874521221500930",2019-04-13 01:23:31,"@BradMSterling In case you haven't noticed, they get everything wrong. #cnnfakenews #CnnSucks 
Couple of random questions- Can you name one ghetto slum not ran by #Democrats? Can you name one socialist economy that is thriving and successful? #WalkAway #Redwave #TRUMP2020Landside #Maga #Kag"
"Salt Lake City, UT","1116874339398193153",2019-04-13 01:22:47,"Letting immigrants all the way inside the country? Where they can be reunited with their families who are here? And seek asylum or other immigration benefits? And contribute to the economy of these sanctuary cities? And pay taxes to our communities and country? Sounds good to me. https://t.co/o2XFHthiHI"
"New Mexico, USA","1116874307961937920",2019-04-13 01:22:40,"@AshBaloghNM @yestradamous This is why I like sources. You might accept Trump's new definition of poverty because you thought it proved your point but I'll stick with the official and supplemental definitions of poverty that are accepted by academia. Trump doesn't have a strong grasp of the economy IMO"
"USA ","1116874201141522434",2019-04-13 01:22:14,"@realDonaldTrump The economy is about to tank and you know it!"
"America","1116874187878961152",2019-04-13 01:22:11,"@wrestlin_fan316 @rolandscahill @realDonaldTrump @FBIWFO @NewYorkFBI @SDNYnews ""He lost his foundation due to fraud!""
""That's okay, he knows economy stuff""
""He bankrupted a casino!""
""That's okay, he knows economy stuff""
""He lied about how many apartments had been sold in a project!""
""That's okay, he knows economy stuff""
""But..""
""Oh you'll believe anything!"""
"Australia","1116604472237551617",2019-04-12 07:30:26,"@ShaneOliverAMP I see Bloxo is still forecasting interest rate rises in the next 12-18 months.

Definitely a big call given the direction of the broader economy and the potential for continued political uncertainty."
"Australia","1116874152370040833",2019-04-13 01:22:03,"@niremas Throw in some bank bailouts and some extremely overpriced pork barrel infrastructure contracts for the mates to ""stimulate the economy"", and we arent too far away from potentially being Ireland during the GFC."
"Australia","1116617886829662208",2019-04-12 08:23:44,"@niremas @YouTube Love @TonyLocantro quote in that interview.

""All we're doing is buying rubbish items to impress people we dont like.""

There is the reality that arguably underpins the entire Australian economy in a single sentence."
"TACOMA","1116874003686182913",2019-04-13 01:21:27,"@FrontPg_Scandal @wengzlover @NAFEDUDE @Nikolai37_ @apluscvc @itplol @itme_esor Do you know how large the workforce is? Do you honestly think we are going to shift toward a plumbing-based economy? This is a problem of scale."
"Everett, WA","1116873957590745088",2019-04-13 01:21:16,"I am confused. Why on earth would the Dumbocrats be mad that Trump wants to take illegal aliens to sanctuary cities? They tell us how they are so much more virtuous than regular Americans, so what on earth is the problem? They tell us how they add so much to the economy...? https://t.co/BKkmTtPT9T"
"Edmonton","1116872309548019712",2019-04-13 01:14:43,"In the Alberta election, we can chose a government that balances a compassionate province with an economy that serves society, or we can pick an economy that creates shareholder value in the hope compassion trickles down despite cutting revenue for programs."
"Edmonton","1116873925521108993",2019-04-13 01:21:09,"No, the world isn’t really as binary as that, and that there are progressive parties that offer excellent ideas that balance a just society with an effective  economy. However, this election has really come down to two options, and it’s my hope we choose compassion."
"USA","1116873907871436801",2019-04-13 01:21:04,"Alan Greenspan says economy will start to fade 'very dramatically' because of entitlement burden

https://t.co/LlR2qVBQ6j"
"United States","1116873843111493637",2019-04-13 01:20:49,"If we did a nationwide search to find the least qualified person to head NOAA, we might pick Barry Myers.  No scientific qualifications, a cheerleader for sexual harassment, and financially conflicted.  Perfect, though, for this administration.   https://t.co/z8N19xTS0Q"
"Calgary, Alberta","1116873827374362624",2019-04-13 01:20:45,"A year ago today, this life-long anti-choice crusader weighed in on what he thought was the biggest issue facing women: The economy. https://t.co/bD8T95adNM"
"Toronto, Ontario","1116873770029993989",2019-04-13 01:20:31,"Breaking Down Canada’s Multifamily Landscape

Gouveia: Rising interest rates often signal a healthy economy—assuming that inflation is stable—which usually is good for the real estate industry ... purpose-built along with Alberta. Aside from ... https://t.co/pDYqQ5Jp3s"
"Tucson, AZ","1116873765332246528",2019-04-13 01:20:30,"@xmas_cat @mishacollins @realDonaldTrump What’s up with that, Catherine? Do you live near Port Authority? Maybe with this booming economy you’ll be able to get out of the slum. Good luck with this and have a great weekend!"
"USA","1116873671132483585",2019-04-13 01:20:08,"@AndrewYang @bemelaniewalker Yet Trump says we have the best economy in history. We are going to be in a recession by 2020 or before. I hope all his supporters get hit hard by it too.."
"Canada","1116873640186789889",2019-04-13 01:20:00,"I have contributed to the participatory economy by connecting with peers and contributing my own thoughts to various online discussions. (11.1) #GNED1411"
"Canada","1116873636143452160",2019-04-13 01:20:00,"@fwhite46 @Daveddbald1 @AndrewScheer Canada is being destroyed buy ever increasing debt, high taxation resulting in an underground economy that is practised  in a large part by its low IQ immigrants from despot run countries. You’ve never voted conservative once in your life so shut up."
"Canada","1116873575208837125",2019-04-13 01:19:45,"@Aquaponics_Asis Oh Ok. So the Fed can borrow and print as much money as it wants. And if the economy doesn’t keep up or they can’t pay the interest on their debts they can just borrow more?  

You don’t think by chance the scales could tip?"
"California, USA","1116873533517369344",2019-04-13 01:19:35,"If illegal immigration is so beneficial to security and economy, why aren't the progs embracing this proposal? https://t.co/ZvkquD8CDY"
"Detroit, MI","1116873488424493056",2019-04-13 01:19:24,"@CNN Obama understood how money works- chased buisnesses out of US &amp; provided food stamps to residents of devastated regions. 10 trillion of debt and shrunk manufacturing base is Obama care of economy. Healthcare? No better. Now Radicals in charge: give us a money #BREAKING #NEWS"
"Ontario, Canada","1116873468908150784",2019-04-13 01:19:20,"@BernieSanders What about you Bernie? They help the economy of whatever country they are in by providing jobs to hundreds of thousands of people. What have you done with your life? Aside from claim Venezuela and Soviet Russia are amazing. Remove yourself from the country."
"Dallas,Texas","1116873466152615939",2019-04-13 01:19:19,"@The_War_Economy It’s spying when there is no crime and you know the information you used is unvetted opposition research  .  Then surveillance becomes illegal spying. @BecketAdams"
"Brooklyn NY","1116873448913903616",2019-04-13 01:19:15,"This African nation has the fastest growing economy in the world https://t.co/8aivp7ULvI via @cnbcafrica"
"Michigan, USA","1116873376243617792",2019-04-13 01:18:58,"I love it! Trump's economy is so good, you give Obama credit for it; despite the fact Trump is doing the exact opposite! Apparently you don't know presidents can still be impeached after they have left office. You don't seem to know very much at all. Bye, bye. https://t.co/lYYUjI8fym"
"Sharps Chapel, TN","1116873361756319744",2019-04-13 01:18:54,"She is an embarrassment to the whole country, regardless of party. Gross incompetence.
Maxine Waters Grilled Bank Executives over Loans They No Longer Make https://t.co/FaSSuhHrPT via @BreitbartNews"
"Pine Bush, New York","1116873351849480193",2019-04-13 01:18:52,"In the peculiar economy of the Gospel, Jesus must make God known, but God must also make Jesus known. No one comes to the Father except through Jesus (14:6) and no one comes to Jesus without being drawn by the Father (6:44).
Craig Koester"
"Sandusky, OH","1116873351589396481",2019-04-13 01:18:52,"@The_War_Economy @realDonaldTrump No way! <U+0001F606>"
"Boston","1116873187994718209",2019-04-13 01:18:13,"Alan Greenspan: Economy will 'fade' because of entitlement burden  https://t.co/jchjS24RRR"
"Atlanta, GA","1116873118319022081",2019-04-13 01:17:56,"@The_War_Economy @realDonaldTrump FINALLY!  Been waiting for him to get on here!"
"Tennessee","1116872984017481729",2019-04-13 01:17:24,"Alan Greenspan says economy will start to fade 'very dramatically' because of entitlement burden https://t.co/e77eSRjKQv"
"seattle, wa","1116872971027533824",2019-04-13 01:17:21,"Uber has lost $10 billion since 2016, and its drivers struggle to make ends meet. But its IPO still marks a crucial turning point for the American economy, writes @alexismadrigal: https://t.co/9QUVwzG41o"
"Long Island, New York, USA","1116872898323599360",2019-04-13 01:17:04,"@jordylancaster Our economy would benefit greatly if more of our citizens were able to get an education."
"Kill Devil Hills, NC","1116872839469129728",2019-04-13 01:16:50,"Played Crisis for the 2nd time (1st=yesterday). Economy tanked again in 5th round, but much more dynamic game this time due to card draw. I’m a teacher on spring break, &amp; this game is getting a lot more plays this week. @LudiCreations @ithayla"
"Santa Barbara, CA","1116872813883744257",2019-04-13 01:16:43,"@natander1981 @ABC Fascism (/'fæ<U+0283><U+026A>z<U+0259>m/) is a form of radical, right-wing, authoritarian ultranationalism, characterized by dictatorial power, forcible suppression of opposition, and strong regimentation of society and of the economy.

as described above,this is the state we're in thanks to #Trump"
"San Francisco, CA","1116872793700720641",2019-04-13 01:16:39,"@Publius_123 Then you have a lot of learning to do about how to build companies at scale. Auto is hugely capital intensive. Tesla crossed $21B in revenue last year. Invest however you see fit and buy whatever vehicles you see fit. Free market economy. https://t.co/dBzUfj2019"
"Warrenton, OR","1116872792853475328",2019-04-13 01:16:38,"@JubalCard1 @dstanleyone @realDonaldTrump Already did that. It's been proven and nothing changed last year, they still don't spend it where they should, they just pass it on to stockholders and Management salary Tax cuts to the middle class and lower class has proven to put money back in the economy. So do living wages!."
"Cocoa, FL","1116872766647603200",2019-04-13 01:16:32,"@01Kitkat01 @realDonaldTrump Actually, if you cared enough to understand the world and your fellow HUMAN BEINGS you'd know that their economy has been decimated by unfair AMERICAN trade policies that TRUMP MADE WORSE. so this wouldn't even be happening had TRUMP known wtf he was doing. #donthecon"
"","1116872733596323846",2019-04-13 01:16:24,"@ChrisCuomo We want him to do that for CA.  We have a huge economy and need labor.  Of course, he’s going to enforce https://t.co/LpLiEFV1H4 especially in the GOP Central Valley, right?"
"","1116758667905261569",2019-04-12 17:43:09,"@realDonaldTrump You are going to send asylum seekers to CA?   Plenty of work for them here in world’s 6th largest economy.   But I’m sure employers won’t hire undocumented workers in violation of 1986 laws, right?   That means GOP employers in Central Valley.   @DevinNunes"
"","1116844476763295746",2019-04-12 23:24:07,"@realDonaldTrump It will!  Thank you.   We need more strong laborers.  The numbers were falling under Obama.  Our sixth largest world economy will only increase!   You’re going to enforce the Fed law against employers who hire undocumented workers as part of your plan, right?"
"Southern New Hampshire","1116872733374263297",2019-04-13 01:16:24,"oh goodie...a world wide depression coming on.... https://t.co/EK5z2HG2Wi via @markets"
"California, USA","1116872577291395072",2019-04-13 01:15:47,"@SitaramYechury I'm not clear on why you say Modi and his administration has ""systematically destroyed"" the Indian economy when it has been growing at greater than 7% a year, much faster than China's growth of about 6%?"
"Bellville, Ohio","1116872564029235201",2019-04-13 01:15:44,"@SMB3000 @dylan_billson @aSimpleChat @neiltyson @AOC Because it will fuck our economy and thus the American people"
"Bellville, Ohio","1116716530648195077",2019-04-12 14:55:43,"@SMB3000 @dylan_billson @aSimpleChat @neiltyson @AOC Because it will wreck our economy and skyrocket unemployment"
"Indiana, USA","1116872492939907073",2019-04-13 01:15:27,"@QTAnon1 Oh heck...wanna team up and take Walmart greeter lesaons while the economy is still good partner? I'm good for my 75 cents."
